temp,atemp,hum,windspeed,season,mnth,hr,weekday,holiday,workingday,weathersit,casual,registered,cnt
0.3,0.2727,0.49,0.3582,4,11,21,2,0,1,1,9,178,187
0.26,0.2273,0.56,0.3284,4,11,22,2,0,1,1,15,120,135
0.26,0.2273,0.56,0.2985,4,11,23,2,0,1,1,6,78,84
0.26,0.2424,0.56,0.2836,4,11,0,3,0,1,1,4,20,24
0.24,0.2121,0.6,0.2985,4,11,1,3,0,1,1,2,10,12
0.24,0.2121,0.6,0.2985,4,11,2,3,0,1,1,0,1,1
0.24,0.2273,0.65,0.2239,4,11,3,3,0,1,1,0,5,5
0.22,0.2273,0.69,0.194,4,11,4,3,0,1,1,0,6,6
0.22,0.2273,0.69,0.194,4,11,5,3,0,1,1,0,39,39
0.24,0.2273,0.65,0.194,4,11,6,3,0,1,1,4,142,146
0.24,0.2121,0.65,0.2836,4,11,7,3,0,1,1,10,405,415
0.28,0.2576,0.56,0.2985,4,11,8,3,0,1,1,27,664,691
0.3,0.2727,0.52,0.3881,4,11,9,3,0,1,1,22,310,332
0.32,0.2879,0.45,0.3582,4,11,10,3,0,1,1,18,153,171
0.32,0.303,0.49,0.2537,4,11,11,3,0,1,1,25,126,151
0.34,0.3333,0.46,0.0,4,11,12,3,0,1,1,40,200,240
0.36,0.3333,0.43,0.2537,4,11,13,3,0,1,1,32,182,214
0.36,0.3485,0.43,0.1343,4,11,14,3,0,1,1,20,161,181
0.36,0.3333,0.43,0.2836,4,11,15,3,0,1,1,32,228,260
0.34,0.3485,0.46,0.1045,4,11,16,3,0,1,1,31,290,321
0.32,0.3182,0.49,0.194,4,11,17,3,0,1,1,19,564,583
0.32,0.3182,0.53,0.1642,4,11,18,3,0,1,1,24,543,567
0.3,0.303,0.52,0.1642,4,11,19,3,0,1,1,28,368,396
0.3,0.3182,0.52,0.0896,4,11,20,3,0,1,1,15,252,267
0.3,0.3333,0.56,0.0,4,11,21,3,0,1,1,5,208,213
0.28,0.3182,0.61,0.0,4,11,22,3,0,1,1,6,167,173
0.24,0.2424,0.7,0.1343,4,11,23,3,0,1,1,9,78,87
0.26,0.303,0.65,0.0,4,11,0,4,0,1,2,1,33,34
0.26,0.2727,0.65,0.1045,4,11,1,4,0,1,2,2,14,16
0.26,0.2576,0.7,0.1642,4,11,2,4,0,1,2,0,7,7
0.26,0.2879,0.7,0.0896,4,11,3,4,0,1,2,0,2,2
0.28,0.2879,0.65,0.1343,4,11,4,4,0,1,2,0,5,5
0.3,0.2879,0.61,0.2239,4,11,5,4,0,1,2,3,34,37
0.3,0.2879,0.65,0.2537,4,11,6,4,0,1,2,1,146,147
0.3,0.2879,0.65,0.194,4,11,7,4,0,1,2,7,403,410
0.3,0.2879,0.61,0.2239,4,11,8,4,0,1,2,21,625,646
0.32,0.3182,0.61,0.194,4,11,9,4,0,1,2,17,306,323
0.32,0.3333,0.66,0.1343,4,11,10,4,0,1,2,11,142,153
0.34,0.3333,0.61,0.1343,4,11,11,4,0,1,2,28,138,166
0.36,0.3636,0.62,0.1045,4,11,12,4,0,1,2,29,184,213
0.38,0.3939,0.54,0.1045,4,11,13,4,0,1,2,20,197,217
0.38,0.3939,0.54,0.1642,4,11,14,4,0,1,2,27,174,201
0.38,0.3939,0.58,0.1642,4,11,15,4,0,1,2,26,191,217
0.36,0.3485,0.57,0.194,4,11,16,4,0,1,2,24,318,342
0.36,0.3485,0.57,0.2239,4,11,17,4,0,1,2,22,541,563
0.36,0.3485,0.57,0.194,4,11,18,4,0,1,2,10,563,573
0.34,0.3333,0.61,0.1343,4,11,19,4,0,1,2,11,375,386
0.34,0.3485,0.61,0.1045,4,11,20,4,0,1,1,23,262,285
0.32,0.3333,0.66,0.1045,4,11,21,4,0,1,2,20,204,224
0.32,0.3182,0.66,0.1642,4,11,22,4,0,1,2,10,143,153
0.32,0.3182,0.61,0.1642,4,11,23,4,0,1,2,7,118,125
0.32,0.3333,0.66,0.1045,4,11,0,5,0,1,2,7,58,65
0.3,0.3182,0.65,0.0896,4,11,1,5,0,1,2,5,16,21
0.3,0.303,0.7,0.1642,4,11,2,5,0,1,2,0,9,9
0.3,0.303,0.65,0.1343,4,11,3,5,0,1,2,0,6,6
0.3,0.3182,0.65,0.1045,4,11,4,5,0,1,2,0,5,5
0.3,0.3182,0.65,0.0896,4,11,5,5,0,1,2,2,34,36
0.3,0.3182,0.61,0.0896,4,11,6,5,0,1,2,4,126,130
0.3,0.303,0.61,0.1642,4,11,7,5,0,1,2,5,362,367
0.32,0.3333,0.57,0.1343,4,11,8,5,0,1,2,17,694,711
0.34,0.3485,0.53,0.1045,4,11,9,5,0,1,1,21,330,351
0.34,0.3333,0.53,0.194,4,11,10,5,0,1,1,33,165,198
0.38,0.3939,0.43,0.2239,4,11,11,5,0,1,1,33,185,218
0.4,0.4091,0.43,0.2836,4,11,12,5,0,1,1,28,262,290
0.42,0.4242,0.38,0.194,4,11,13,5,0,1,1,52,226,278
0.42,0.4242,0.35,0.1045,4,11,14,5,0,1,1,47,204,251
0.42,0.4242,0.38,0.1343,4,11,15,5,0,1,1,30,237,267
0.42,0.4242,0.35,0.2836,4,11,16,5,0,1,1,33,350,383
0.36,0.3485,0.46,0.194,4,11,17,5,0,1,1,41,539,580
0.34,0.3333,0.53,0.1642,4,11,18,5,0,1,1,22,483,505
0.36,0.3485,0.46,0.2239,4,11,19,5,0,1,1,26,306,332
0.36,0.3333,0.46,0.2537,4,11,20,5,0,1,1,20,207,227
0.34,0.3333,0.49,0.194,4,11,21,5,0,1,1,21,157,178
0.32,0.303,0.53,0.2537,4,11,22,5,0,1,1,23,139,162
0.32,0.303,0.53,0.2239,4,11,23,5,0,1,1,14,114,128
0.3,0.303,0.52,0.1642,4,11,0,6,0,0,1,11,95,106
0.26,0.2576,0.6,0.194,4,11,1,6,0,0,1,13,74,87
0.26,0.2576,0.65,0.194,4,11,2,6,0,0,1,8,41,49
0.26,0.2576,0.65,0.194,4,11,3,6,0,0,1,2,19,21
0.24,0.2273,0.7,0.194,4,11,4,6,0,0,1,1,6,7
0.24,0.2424,0.7,0.1642,4,11,5,6,0,0,1,1,10,11
0.24,0.2273,0.7,0.2239,4,11,6,6,0,0,1,0,21,21
0.24,0.2273,0.7,0.194,4,11,7,6,0,0,1,8,70,78
0.26,0.2576,0.65,0.2239,4,11,8,6,0,0,1,30,138,168
0.34,0.3182,0.49,0.2239,4,11,9,6,0,0,1,48,200,248
0.36,0.3333,0.46,0.2537,4,11,10,6,0,0,1,62,258,320
0.38,0.3939,0.43,0.194,4,11,11,6,0,0,1,80,343,423
0.4,0.4091,0.4,0.1642,4,11,12,6,0,0,1,117,359,476
0.42,0.4242,0.38,0.2537,4,11,13,6,0,0,1,179,346,525
0.42,0.4242,0.38,0.194,4,11,14,6,0,0,1,175,380,555
0.42,0.4242,0.35,0.2985,4,11,15,6,0,0,1,175,374,549
0.4,0.4091,0.4,0.2239,4,11,16,6,0,0,1,144,325,469
0.38,0.3939,0.4,0.1642,4,11,17,6,0,0,1,101,302,403
0.36,0.3636,0.5,0.1045,4,11,18,6,0,0,1,34,237,271
0.34,0.3485,0.53,0.0896,4,11,19,6,0,0,1,45,208,253
0.34,0.3485,0.66,0.0896,4,11,20,6,0,0,2,30,142,172
0.32,0.3333,0.57,0.1045,4,11,21,6,0,0,2,15,124,139
0.32,0.3333,0.57,0.1045,4,11,22,6,0,0,2,15,130,145
0.3,0.3182,0.7,0.1045,4,11,23,6,0,0,2,19,114,133
0.3,0.303,0.7,0.1642,4,11,0,0,0,0,2,11,118,129
0.3,0.2879,0.7,0.194,4,11,1,0,0,0,1,14,81,95
0.28,0.2879,0.81,0.1045,4,11,2,0,0,0,1,8,65,73
0.3,0.303,0.81,0.1642,4,11,3,0,0,0,2,9,37,46
0.3,0.2879,0.81,0.194,4,11,4,0,0,0,2,4,8,12
0.28,0.2879,0.81,0.1343,4,11,5,0,0,0,1,5,7,12
0.28,0.2727,0.81,0.1642,4,11,6,0,0,0,1,2,13,15
0.28,0.2727,0.81,0.194,4,11,7,0,0,0,1,3,39,42
0.3,0.2879,0.75,0.2537,4,11,8,0,0,0,1,19,100,119
0.32,0.303,0.7,0.2537,4,11,9,0,0,0,1,49,155,204
0.34,0.303,0.66,0.2985,4,11,10,0,0,0,1,79,250,329
0.38,0.3939,0.62,0.2836,4,11,11,0,0,0,1,92,267,359
0.4,0.4091,0.62,0.2836,4,11,12,0,0,0,1,101,341,442
0.4,0.4091,0.62,0.3284,4,11,13,0,0,0,1,113,334,447
0.4,0.4091,0.62,0.2985,4,11,14,0,0,0,1,125,303,428
0.42,0.4242,0.54,0.2836,4,11,15,0,0,0,1,89,318,407
0.4,0.4091,0.62,0.3284,4,11,16,0,0,0,2,59,313,372
0.38,0.3939,0.66,0.2537,4,11,17,0,0,0,2,48,232,280
0.36,0.3485,0.66,0.2239,4,11,18,0,0,0,1,36,240,276
0.36,0.3485,0.66,0.1642,4,11,19,0,0,0,1,16,194,210
0.36,0.3485,0.66,0.1642,4,11,20,0,0,0,1,9,120,129
0.36,0.3333,0.66,0.2537,4,11,21,0,0,0,1,17,93,110
0.36,0.3333,0.66,0.2537,4,11,22,0,0,0,2,8,66,74
0.36,0.3485,0.66,0.2239,4,11,23,0,0,0,1,6,53,59
0.36,0.3485,0.66,0.2239,4,11,0,1,0,1,1,5,22,27
0.36,0.3485,0.66,0.2239,4,11,1,1,0,1,2,0,19,19
0.36,0.3333,0.66,0.2537,4,11,2,1,0,1,2,0,5,5
0.36,0.3485,0.66,0.2239,4,11,3,1,0,1,2,0,2,2
0.36,0.3485,0.66,0.2239,4,11,4,1,0,1,2,1,11,12
0.36,0.3485,0.66,0.2239,4,11,5,1,0,1,2,1,38,39
0.36,0.3333,0.66,0.2537,4,11,6,1,0,1,2,3,128,131
0.36,0.3333,0.66,0.2985,4,11,7,1,0,1,2,5,381,386
0.36,0.3333,0.66,0.2985,4,11,8,1,0,1,2,13,650,663
0.36,0.3333,0.66,0.2537,4,11,9,1,0,1,2,18,260,278
0.36,0.3333,0.66,0.2537,4,11,10,1,0,1,2,33,106,139
0.38,0.3939,0.66,0.2537,4,11,11,1,0,1,2,33,164,197
0.4,0.4091,0.62,0.2836,4,11,12,1,0,1,2,35,207,242
0.44,0.4394,0.54,0.2537,4,11,13,1,0,1,1,46,205,251
0.44,0.4394,0.54,0.2537,4,11,14,1,0,1,1,47,170,217
0.44,0.4394,0.54,0.194,4,11,15,1,0,1,1,44,213,257
0.42,0.4242,0.58,0.2537,4,11,16,1,0,1,1,55,325,380
0.42,0.4242,0.58,0.194,4,11,17,1,0,1,2,33,586,619
0.4,0.4091,0.58,0.2537,4,11,18,1,0,1,2,21,559,580
0.4,0.4091,0.58,0.2836,4,11,19,1,0,1,2,25,381,406
0.38,0.3939,0.62,0.2537,4,11,20,1,0,1,2,7,252,259
0.38,0.3939,0.54,0.2239,4,11,21,1,0,1,2,15,188,203
0.34,0.3485,0.66,0.1045,4,11,22,1,0,1,1,7,106,113
0.34,0.3485,0.66,0.1045,4,11,23,1,0,1,1,2,72,74
0.32,0.3333,0.7,0.1343,4,11,0,2,0,1,1,3,26,29
0.34,0.3485,0.66,0.1045,4,11,1,2,0,1,1,3,10,13
0.32,0.3333,0.76,0.0896,4,11,2,2,0,1,2,0,5,5
0.34,0.3485,0.71,0.1045,4,11,3,2,0,1,2,0,2,2
0.34,0.3333,0.66,0.194,4,11,4,2,0,1,2,0,6,6
0.34,0.3333,0.66,0.1343,4,11,5,2,0,1,2,2,32,34
0.34,0.3333,0.71,0.1642,4,11,6,2,0,1,2,2,146,148
0.32,0.3333,0.76,0.0896,4,11,7,2,0,1,1,7,411,418
0.34,0.3333,0.71,0.1343,4,11,8,2,0,1,1,16,649,665
0.36,0.3788,0.71,0.0,4,11,9,2,0,1,2,28,298,326
0.4,0.4091,0.66,0.0896,4,11,10,2,0,1,2,32,144,176
0.42,0.4242,0.67,0.0896,4,11,11,2,0,1,2,45,160,205
0.42,0.4242,0.67,0.0,4,11,12,2,0,1,2,70,243,313
0.44,0.4394,0.58,0.0,4,11,13,2,0,1,2,49,218,267
0.44,0.4394,0.58,0.1045,4,11,14,2,0,1,2,47,177,224
0.46,0.4545,0.55,0.1045,4,11,15,2,0,1,2,61,226,287
0.42,0.4242,0.62,0.0896,4,11,16,2,0,1,2,60,335,395
0.4,0.4091,0.71,0.1642,4,11,17,2,0,1,2,37,553,590
0.4,0.4091,0.66,0.0896,4,11,18,2,0,1,2,16,534,550
0.4,0.4091,0.71,0.0,4,11,19,2,0,1,2,23,361,384
0.38,0.3939,0.76,0.0,4,11,20,2,0,1,2,11,224,235
0.36,0.3788,0.71,0.0,4,11,21,2,0,1,1,14,143,157
0.36,0.3788,0.71,0.0,4,11,22,2,0,1,1,7,115,122
0.32,0.3333,0.81,0.1045,4,11,23,2,0,1,1,1,82,83
0.34,0.3636,0.81,0.0,4,11,0,3,0,1,1,1,25,26
0.32,0.3333,0.81,0.1045,4,11,1,3,0,1,1,1,13,14
0.28,0.2879,0.87,0.1045,4,11,2,3,0,1,1,2,6,8
0.28,0.2879,0.87,0.1045,4,11,3,3,0,1,1,0,2,2
0.28,0.2879,0.87,0.1045,4,11,4,3,0,1,1,0,10,10
0.28,0.2879,0.87,0.1045,4,11,5,3,0,1,1,1,28,29
0.28,0.303,0.87,0.0896,4,11,6,3,0,1,1,2,99,101
0.26,0.2879,0.87,0.0896,4,11,7,3,0,1,1,11,262,273
0.28,0.303,0.81,0.0896,4,11,8,3,0,1,2,12,539,551
0.32,0.3333,0.76,0.0896,4,11,9,3,0,1,1,45,320,365
0.36,0.3788,0.62,0.0,4,11,10,3,0,1,1,22,150,172
0.4,0.4091,0.5,0.194,4,11,11,3,0,1,1,43,198,241
0.44,0.4394,0.41,0.194,4,11,12,3,0,1,1,74,270,344
0.44,0.4394,0.35,0.2239,4,11,13,3,0,1,1,70,295,365
0.46,0.4545,0.33,0.194,4,11,14,3,0,1,1,84,329,413
0.46,0.4545,0.36,0.0896,4,11,15,3,0,1,1,68,381,449
0.44,0.4394,0.33,0.1343,4,11,16,3,0,1,1,59,410,469
0.4,0.4091,0.4,0.1642,4,11,17,3,0,1,1,41,333,374
0.42,0.4242,0.38,0.1045,4,11,18,3,0,1,1,24,287,311
0.38,0.3939,0.43,0.194,4,11,19,3,0,1,1,23,220,243
0.34,0.3485,0.61,0.1045,4,11,20,3,0,1,1,11,125,136
0.36,0.3788,0.5,0.0,4,11,21,3,0,1,1,8,97,105
0.34,0.3636,0.49,0.0,4,11,22,3,0,1,1,6,82,88
0.32,0.3485,0.61,0.0,4,11,23,3,0,1,1,7,50,57
0.32,0.3333,0.66,0.0896,4,11,0,4,1,0,1,3,43,46
0.28,0.303,0.65,0.0896,4,11,1,4,1,0,1,5,37,42
0.24,0.2576,0.75,0.0896,4,11,2,4,1,0,1,3,15,18
0.24,0.2576,0.75,0.1045,4,11,3,4,1,0,1,0,6,6
0.22,0.2273,0.8,0.1343,4,11,4,4,1,0,1,1,2,3
0.24,0.2576,0.75,0.1045,4,11,5,4,1,0,1,2,6,8
0.26,0.2727,0.7,0.1045,4,11,6,4,1,0,1,2,15,17
0.22,0.2273,0.75,0.1343,4,11,7,4,1,0,1,7,49,56
0.24,0.2424,0.75,0.1343,4,11,8,4,1,0,1,20,77,97
0.3,0.3333,0.65,0.0,4,11,9,4,1,0,1,25,94,119
0.36,0.3636,0.57,0.1045,4,11,10,4,1,0,1,65,154,219
0.42,0.4242,0.41,0.0896,4,11,11,4,1,0,1,89,143,232
0.44,0.4394,0.35,0.0,4,11,12,4,1,0,1,117,145,262
0.46,0.4545,0.31,0.0,4,11,13,4,1,0,1,125,144,269
0.48,0.4697,0.29,0.0,4,11,14,4,1,0,1,125,95,220
0.48,0.4697,0.29,0.0,4,11,15,4,1,0,1,132,96,228
0.46,0.4545,0.33,0.0,4,11,16,4,1,0,1,101,81,182
0.44,0.4394,0.35,0.0,4,11,17,4,1,0,1,66,43,109
0.4,0.4091,0.43,0.0,4,11,18,4,1,0,1,16,54,70
0.36,0.3788,0.76,0.0,4,11,19,4,1,0,1,13,31,44
0.34,0.3636,0.71,0.0,4,11,20,4,1,0,1,15,37,52
0.34,0.3485,0.61,0.0896,4,11,21,4,1,0,1,7,39,46
0.32,0.3485,0.61,0.0,4,11,22,4,1,0,1,8,36,44
0.3,0.3333,0.7,0.0,4,11,23,4,1,0,1,8,28,36
0.28,0.3182,0.65,0.0,4,11,0,5,0,1,1,0,32,32
0.28,0.303,0.81,0.0896,4,11,1,5,0,1,1,2,11,13
0.26,0.2879,0.75,0.0896,4,11,2,5,0,1,1,1,4,5
0.26,0.303,0.7,0.0,4,11,3,5,0,1,1,1,0,1
0.24,0.2576,0.75,0.1045,4,11,4,5,0,1,1,1,3,4
0.24,0.2879,0.81,0.0,4,11,5,5,0,1,1,0,10,10
0.24,0.2879,0.81,0.0,4,11,6,5,0,1,1,0,20,20
0.24,0.2879,0.81,0.0,4,11,7,5,0,1,1,5,72,77
0.24,0.2576,0.87,0.0896,4,11,8,5,0,1,1,11,83,94
0.28,0.2879,0.75,0.1045,4,11,9,5,0,1,1,32,80,112
0.34,0.3333,0.61,0.1642,4,11,10,5,0,1,1,87,114,201
0.4,0.4091,0.5,0.194,4,11,11,5,0,1,1,121,130,251
0.48,0.4697,0.41,0.1045,4,11,16,5,0,1,2,158,199,357
0.48,0.4697,0.39,0.0896,4,11,17,5,0,1,2,117,183,300
0.46,0.4545,0.44,0.0,4,11,18,5,0,1,2,50,158,208
0.46,0.4545,0.47,0.1642,4,11,19,5,0,1,2,33,121,154
0.46,0.4545,0.41,0.0896,4,11,20,5,0,1,1,42,100,142
0.46,0.4545,0.47,0.2537,4,11,21,5,0,1,1,23,75,98
0.44,0.4394,0.33,0.5224,4,11,22,5,0,1,1,16,63,79
0.42,0.4242,0.38,0.4478,4,11,23,5,0,1,1,20,47,67
0.4,0.4091,0.37,0.4179,4,11,0,6,0,0,1,9,33,42
0.34,0.2879,0.42,0.4925,4,11,1,6,0,0,1,1,19,20
0.32,0.2727,0.39,0.6119,4,11,2,6,0,0,1,10,22,32
0.28,0.2576,0.41,0.3582,4,11,3,6,0,0,1,6,5,11
0.26,0.2121,0.41,0.4478,4,11,4,6,0,0,1,1,2,3
0.26,0.2273,0.41,0.3284,4,11,5,6,0,0,1,1,2,3
0.24,0.2121,0.44,0.2836,4,11,6,6,0,0,1,1,9,10
0.26,0.2273,0.41,0.3284,4,11,7,6,0,0,2,4,21,25
0.26,0.2121,0.44,0.4627,4,11,8,6,0,0,2,7,55,62
0.26,0.2121,0.41,0.4478,4,11,9,6,0,0,2,26,96,122
0.26,0.2273,0.44,0.2985,4,11,10,6,0,0,2,46,96,142
0.28,0.2576,0.41,0.2985,4,11,11,6,0,0,2,55,131,186
0.3,0.2576,0.36,0.6119,4,11,12,6,0,0,2,53,146,199
0.32,0.303,0.36,0.3284,4,11,13,6,0,0,1,64,161,225
0.32,0.2879,0.33,0.4627,4,11,14,6,0,0,1,58,149,207
0.3,0.2727,0.36,0.4627,4,11,15,6,0,0,1,59,139,198
0.28,0.2424,0.38,0.4478,4,11,16,6,0,0,1,43,127,170
0.26,0.2273,0.41,0.3881,4,11,17,6,0,0,1,29,97,126
0.26,0.2273,0.38,0.3881,4,11,18,6,0,0,1,22,123,145
0.26,0.2424,0.41,0.2537,4,11,19,6,0,0,1,9,74,83
0.24,0.2121,0.44,0.2836,4,11,20,6,0,0,1,3,55,58
0.24,0.2273,0.44,0.194,4,11,21,6,0,0,1,9,66,75
0.24,0.2273,0.44,0.2537,4,11,22,6,0,0,1,7,69,76
0.24,0.2273,0.44,0.194,4,11,23,6,0,0,1,9,48,57
0.22,0.2121,0.47,0.2537,4,11,0,0,0,0,1,3,31,34
0.22,0.2273,0.44,0.194,4,11,1,0,0,0,1,4,32,36
0.22,0.197,0.44,0.3582,4,11,2,0,0,0,1,1,27,28
0.22,0.2727,0.44,0.0,4,11,3,0,0,0,1,0,8,8
0.22,0.2727,0.44,0.0,4,11,4,0,0,0,1,1,1,2
0.22,0.2273,0.47,0.1642,4,11,5,0,0,0,2,0,3,3
0.22,0.2424,0.47,0.1045,4,11,6,0,0,0,2,1,10,11
0.22,0.2424,0.51,0.1045,4,11,7,0,0,0,2,2,19,21
0.22,0.2273,0.51,0.194,4,11,8,0,0,0,2,2,32,34
0.24,0.2273,0.48,0.2239,4,11,9,0,0,0,2,13,83,96
0.24,0.2273,0.48,0.2537,4,11,10,0,0,0,1,15,124,139
0.26,0.2576,0.41,0.2239,4,11,11,0,0,0,2,49,155,204
0.26,0.2576,0.41,0.2239,4,11,12,0,0,0,2,37,165,202
0.26,0.2576,0.41,0.1642,4,11,13,0,0,0,2,37,158,195
0.3,0.2879,0.42,0.2537,4,11,14,0,0,0,2,33,170,203
0.3,0.2879,0.42,0.2537,4,11,15,0,0,0,1,36,209,245
0.3,0.2879,0.39,0.2239,4,11,16,0,0,0,1,25,203,228
0.28,0.2727,0.41,0.1642,4,11,17,0,0,0,1,11,170,181
0.26,0.2576,0.44,0.1642,4,11,18,0,0,0,1,9,132,141
0.26,0.303,0.41,0.0,4,11,19,0,0,0,1,13,114,127
0.24,0.2879,0.6,0.0,4,11,20,0,0,0,1,9,110,119
0.26,0.303,0.48,0.0,4,11,21,0,0,0,1,4,60,64
0.24,0.2879,0.6,0.0,4,11,22,0,0,0,1,3,59,62
0.22,0.2576,0.69,0.0896,4,11,23,0,0,0,1,1,40,41
0.22,0.2727,0.69,0.0,4,11,0,1,0,1,1,4,19,23
0.2,0.2576,0.69,0.0,4,11,1,1,0,1,1,1,9,10
0.2,0.2576,0.69,0.0,4,11,2,1,0,1,1,0,5,5
0.2,0.2576,0.69,0.0,4,11,3,1,0,1,1,1,4,5
0.22,0.2727,0.69,0.0,4,11,4,1,0,1,1,0,10,10
0.22,0.2273,0.69,0.1642,4,11,5,1,0,1,1,0,41,41
0.22,0.2727,0.69,0.0,4,11,6,1,0,1,1,1,123,124
0.24,0.2879,0.65,0.0,4,11,7,1,0,1,1,2,363,365
0.24,0.2879,0.65,0.0,4,11,8,1,0,1,1,9,629,638
0.28,0.303,0.56,0.0896,4,11,9,1,0,1,1,10,276,286
0.32,0.3485,0.49,0.0,4,11,10,1,0,1,1,20,127,147
0.4,0.4091,0.37,0.2985,4,11,11,1,0,1,1,18,112,130
0.42,0.4242,0.35,0.1045,4,11,12,1,0,1,1,22,188,210
0.42,0.4242,0.35,0.1045,4,11,13,1,0,1,1,20,197,217
0.42,0.4242,0.35,0.0,4,11,14,1,0,1,1,51,177,228
0.42,0.4242,0.35,0.0896,4,11,15,1,0,1,1,49,181,230
0.44,0.4394,0.3,0.0,4,11,16,1,0,1,1,49,297,346
0.42,0.4242,0.32,0.0,4,11,17,1,0,1,1,13,540,553
0.36,0.3485,0.5,0.1642,4,11,18,1,0,1,1,19,502,521
0.34,0.3636,0.53,0.0,4,11,19,1,0,1,1,16,355,371
0.34,0.3636,0.49,0.0,4,11,20,1,0,1,1,12,265,277
0.34,0.3636,0.49,0.0,4,11,21,1,0,1,1,9,172,181
0.32,0.3485,0.61,0.0,4,11,22,1,0,1,1,3,101,104
0.32,0.3333,0.66,0.1045,4,11,23,1,0,1,2,8,57,65
0.32,0.3333,0.66,0.0896,4,11,0,2,0,1,2,2,24,26
0.32,0.3333,0.7,0.1343,4,11,1,2,0,1,2,0,6,6
0.32,0.3182,0.7,0.1642,4,11,2,2,0,1,2,0,5,5
0.32,0.3333,0.7,0.1343,4,11,3,2,0,1,3,1,3,4
0.3,0.2879,0.81,0.194,4,11,4,2,0,1,3,0,5,5
0.3,0.2879,0.81,0.2239,4,11,5,2,0,1,2,0,31,31
0.3,0.303,0.81,0.1642,4,11,6,2,0,1,2,3,97,100
0.3,0.303,0.81,0.1343,4,11,7,2,0,1,3,4,289,293
0.32,0.3182,0.81,0.1642,4,11,8,2,0,1,3,6,494,500
0.32,0.3333,0.81,0.1343,4,11,9,2,0,1,2,11,257,268
0.32,0.3182,0.81,0.194,4,11,10,2,0,1,3,5,52,57
0.3,0.2727,0.87,0.2985,4,11,11,2,0,1,3,6,59,65
0.28,0.2576,0.87,0.3881,4,11,12,2,0,1,3,6,70,76
0.28,0.2727,0.87,0.2537,4,11,13,2,0,1,3,4,73,77
0.28,0.2576,0.87,0.3582,4,11,14,2,0,1,3,8,86,94
0.3,0.2727,0.75,0.2985,4,11,15,2,0,1,2,9,146,155
0.3,0.2727,0.75,0.2985,4,11,16,2,0,1,2,5,252,257
0.3,0.2727,0.75,0.3881,4,11,17,2,0,1,2,13,514,527
0.26,0.2273,0.81,0.3582,4,11,18,2,0,1,1,13,469,482
0.26,0.2576,0.73,0.2985,4,11,19,2,0,1,1,12,338,350
0.26,0.2273,0.75,0.3284,4,11,20,2,0,1,1,4,228,232
0.24,0.2121,0.81,0.2836,4,11,21,2,0,1,1,6,179,185
0.24,0.2424,0.81,0.1642,4,11,22,2,0,1,1,2,95,97
0.26,0.2424,0.81,0.2537,4,11,23,2,0,1,2,3,64,67
0.26,0.2424,0.75,0.2537,4,11,0,3,0,1,2,1,22,23
0.26,0.2576,0.75,0.2239,4,11,1,3,0,1,2,0,12,12
0.26,0.2576,0.75,0.2239,4,11,2,3,0,1,2,0,1,1
0.26,0.2576,0.7,0.2239,4,11,3,3,0,1,2,0,3,3
0.26,0.2576,0.7,0.194,4,11,4,3,0,1,2,0,4,4
0.26,0.2727,0.7,0.1343,4,11,5,3,0,1,2,0,39,39
0.26,0.2576,0.65,0.2239,4,11,6,3,0,1,2,4,132,136
0.26,0.2576,0.56,0.194,4,11,7,3,0,1,2,6,403,409
0.24,0.2121,0.6,0.2836,4,11,8,3,0,1,1,9,683,692
0.28,0.2727,0.52,0.194,4,11,9,3,0,1,1,13,309,322
0.3,0.3182,0.49,0.1045,4,11,10,3,0,1,1,17,144,161
0.32,0.3182,0.45,0.1642,4,11,11,3,0,1,1,19,127,146
0.34,0.303,0.42,0.3881,4,11,12,3,0,1,1,19,189,208
0.34,0.3333,0.42,0.194,4,11,13,3,0,1,1,21,193,214
0.36,0.3333,0.4,0.2985,4,11,14,3,0,1,1,15,161,176
0.36,0.3333,0.32,0.3284,4,11,15,3,0,1,1,7,172,179
0.36,0.3333,0.29,0.2537,4,11,16,3,0,1,1,9,316,325
0.34,0.3333,0.31,0.1343,4,11,17,3,0,1,1,17,546,563
0.32,0.303,0.33,0.2836,4,11,18,3,0,1,1,12,530,542
0.32,0.3182,0.36,0.1642,4,11,19,3,0,1,1,9,378,387
0.32,0.3333,0.36,0.1343,4,11,20,3,0,1,1,5,258,263
0.3,0.303,0.39,0.1642,4,11,21,3,0,1,1,4,219,223
0.28,0.2727,0.45,0.1642,4,11,22,3,0,1,1,6,148,154
0.26,0.2727,0.48,0.1343,4,11,23,3,0,1,1,5,73,78
0.24,0.2576,0.56,0.0896,4,11,0,4,0,1,1,4,25,29
0.22,0.2576,0.64,0.0896,4,11,1,4,0,1,1,1,15,16
0.22,0.2727,0.64,0.0,4,11,2,4,0,1,1,1,6,7
0.2,0.2273,0.75,0.0896,4,11,4,4,0,1,1,0,7,7
0.2,0.2576,0.69,0.0,4,11,5,4,0,1,1,0,42,42
0.22,0.2727,0.69,0.0,4,11,6,4,0,1,1,1,120,121
0.2,0.2576,0.64,0.0,4,11,7,4,0,1,1,8,354,362
0.2,0.2273,0.69,0.1045,4,11,8,4,0,1,1,15,664,679
0.24,0.2879,0.6,0.0,4,11,9,4,0,1,1,13,286,299
0.28,0.303,0.65,0.0896,4,11,10,4,0,1,1,25,153,178
0.36,0.3485,0.37,0.2239,4,11,11,4,0,1,1,13,150,163
